id,tower,code,path,tier,upgrade,medium_increment,medium_bare_path_total,cost_kind,historical_wiki_xp,role,effect,cost_source_url,effect_source_url,model_reference_url
banana_farm_040,Banana Farm,040,middle,4,IMF Loan,7200,13200,fixed_upgrade_price,,economy,Adds a cash-loan ability; part of later income repays the debt.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/BananaFarm/BananaFarm-040.json
banana_farm_050,Banana Farm,050,middle,5,Monkey-Nomics,100000,113200,fixed_upgrade_price,,economy,Adds a large cash ability without creating loan debt.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/BananaFarm/BananaFarm-050.json
banana_farm_001,Banana Farm,001,bottom,1,EZ Collect,250,1500,fixed_upgrade_price,,economy,Increases banana collection range and automatically recovers some value from expired bananas.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/BananaFarm/BananaFarm-001.json
banana_farm_002,Banana Farm,002,bottom,2,Banana Salvage,400,1900,fixed_upgrade_price,,economy,Recovers more value from uncollected bananas and improves sellback behavior.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/BananaFarm/BananaFarm-002.json
banana_farm_003,Banana Farm,003,bottom,3,Marketplace,2700,4600,fixed_upgrade_price,,economy,Produces cash automatically instead of collectible bananas.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/BananaFarm/BananaFarm-003.json
banana_farm_004,Banana Farm,004,bottom,4,Central Market,15000,19600,fixed_upgrade_price,,economy,Increases automatic income and improves Merchantman income.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/BananaFarm/BananaFarm-004.json
banana_farm_005,Banana Farm,005,bottom,5,Monkey Wall Street,70000,89600,fixed_upgrade_price,,economy,"Adds more automatic income, lives, and collection of nearby bananas.",https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/BananaFarm/BananaFarm-005.json
spike_factory_100,Spike Factory,100,top,1,Bigger Stacks,800,1800,fixed_upgrade_price,,summoner,Increases the number of hits available in each spike pile.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/SpikeFactory/SpikeFactory-100.json
spike_factory_200,Spike Factory,200,top,2,White Hot Spikes,600,2400,fixed_upgrade_price,,summoner,Allows spikes to damage Lead and Frozen targets.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/SpikeFactory/SpikeFactory-200.json
spike_factory_300,Spike Factory,300,top,3,Spiked Balls,2300,4700,fixed_upgrade_price,,basic_dps,Produces spiked balls with bonus damage against Ceramic and Fortified targets.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/SpikeFactory/SpikeFactory-300.json
spike_factory_400,Spike Factory,400,top,4,Spiked Mines,9500,14200,fixed_upgrade_price,,splash,Adds an explosion when a mine is exhausted.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/SpikeFactory/SpikeFactory-400.json
spike_factory_500,Spike Factory,500,top,5,Super Mines,125000,139200,fixed_upgrade_price,,splash,Produces much stronger explosive mines.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/SpikeFactory/SpikeFactory-500.json
spike_factory_010,Spike Factory,010,middle,1,Faster Production,600,1600,fixed_upgrade_price,,summoner,Reduces the interval between spike production.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/SpikeFactory/SpikeFactory-010.json
spike_factory_020,Spike Factory,020,middle,2,Even Faster Production,800,2400,fixed_upgrade_price,,summoner,Further increases production speed.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/SpikeFactory/SpikeFactory-020.json
spike_factory_030,Spike Factory,030,middle,3,MOAB SHREDR,2500,4900,fixed_upgrade_price,,tank_killer,Adds bonus damage against MOAB-class targets.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/SpikeFactory/SpikeFactory-030.json
spike_factory_040,Spike Factory,040,middle,4,Spike Storm,7000,11900,fixed_upgrade_price,,tank_killer,Adds an activated spread of spikes across the track.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/SpikeFactory/SpikeFactory-040.json
spike_factory_050,Spike Factory,050,middle,5,Carpet of Spikes,41000,52900,fixed_upgrade_price,,tank_killer,Automatically spreads spikes across the track and retains an activated spike ability.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/SpikeFactory/SpikeFactory-050.json
spike_factory_001,Spike Factory,001,bottom,1,Long Reach,150,1150,fixed_upgrade_price,,summoner,Increases placement range and spike lifetime.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/SpikeFactory/SpikeFactory-001.json
spike_factory_002,Spike Factory,002,bottom,2,Smart Spikes,400,1550,fixed_upgrade_price,,summoner,Adds placement targeting options and faster production at the start of a round.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/SpikeFactory/SpikeFactory-002.json
spike_factory_003,Spike Factory,003,bottom,3,Long Life Spikes,1300,2850,fixed_upgrade_price,,summoner,Allows piles to survive across additional rounds.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/SpikeFactory/SpikeFactory-003.json
spike_factory_004,Spike Factory,004,bottom,4,Deadly Spikes,3600,6450,fixed_upgrade_price,,summoner,Increases spike damage and persistence.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/SpikeFactory/SpikeFactory-004.json
spike_factory_005,Spike Factory,005,bottom,5,Perma-Spike,30000,36450,fixed_upgrade_price,,summoner,"Produces high-damage, long-lived spike piles; they still have finite lifetime and hit capacity.",https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/SpikeFactory/SpikeFactory-005.json
monkey_village_100,Monkey Village,100,top,1,Bigger Radius,400,1600,fixed_upgrade_price,160,support,Increases the Village's support radius.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/MonkeyVillage/MonkeyVillage-100.json
monkey_village_200,Monkey Village,200,top,2,Jungle Drums,1500,3100,fixed_upgrade_price,1000,support,Increases the attack speed of nearby towers.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/MonkeyVillage/MonkeyVillage-200.json
monkey_village_300,Monkey Village,300,top,3,Primary Training,800,3900,fixed_upgrade_price,2000,support,"Improves nearby Primary towers' range, pierce, and projectile speed.",https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/MonkeyVillage/MonkeyVillage-300.json
monkey_village_400,Monkey Village,400,top,4,Primary Mentoring,2500,6400,fixed_upgrade_price,12000,support,"Adds stronger Primary support, free tier-one upgrades, and ability cooldown benefits.",https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/MonkeyVillage/MonkeyVillage-400.json
monkey_village_500,Monkey Village,500,top,5,Primary Expertise,25000,31400,fixed_upgrade_price,32000,support,Adds a damaging ballista attack and free tier-one and tier-two upgrades for supported Primary towers.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/MonkeyVillage/MonkeyVillage-500.json
monkey_village_010,Monkey Village,010,middle,1,Grow Blocker,250,1450,fixed_upgrade_price,150,support,Prevents Regrow Bloons from regrowing within range.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/MonkeyVillage/MonkeyVillage-010.json
monkey_village_020,Monkey Village,020,middle,2,Radar Scanner,2000,3450,fixed_upgrade_price,2500,support,Grants Camo detection to nearby towers.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/MonkeyVillage/MonkeyVillage-020.json
monkey_village_030,Monkey Village,030,middle,3,Monkey Intelligence Bureau,7500,10950,fixed_upgrade_price,3500,support,Lets supported towers damage all normal Bloon immunity types.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/MonkeyVillage/MonkeyVillage-030.json
monkey_village_040,Monkey Village,040,middle,4,Call to Arms,20000,30950,fixed_upgrade_price,20000,support,Adds a temporary attack-speed and pierce buff ability.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/MonkeyVillage/MonkeyVillage-040.json
monkey_village_050,Monkey Village,050,middle,5,Homeland Defense,40000,70950,fixed_upgrade_price,30000,support,Upgrades the ability to a map-wide attack-speed and pierce buff.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/MonkeyVillage/MonkeyVillage-050.json
monkey_village_001,Monkey Village,001,bottom,1,Monkey Business,500,1700,fixed_upgrade_price,250,support,Discounts nearby tower placement and eligible early upgrades.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/MonkeyVillage/MonkeyVillage-001.json
monkey_village_002,Monkey Village,002,bottom,2,Monkey Commerce,500,2200,fixed_upgrade_price,750,support,Improves discounts and permits limited stacking with other Villages.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/MonkeyVillage/MonkeyVillage-002.json
monkey_village_003,Monkey Village,003,bottom,3,Monkey Town,10000,12200,fixed_upgrade_price,3000,economy,Increases cash earned from pops by supported towers.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/MonkeyVillage/MonkeyVillage-003.json
monkey_village_004,Monkey Village,004,bottom,4,Monkey City,3000,15200,fixed_upgrade_price,15500,economy,Improves range and income support and supplies a free Dart Monkey each round.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/MonkeyVillage/MonkeyVillage-004.json
monkey_village_005,Monkey Village,005,bottom,5,Monkeyopolis,,,conditional,28000,economy,Consumes nearby Banana Farms and converts them into Village income; purchase price depends on the Farms absorbed.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/MonkeyVillage/MonkeyVillage-005.json
engineer_monkey_100,Engineer Monkey,100,top,1,Sentry Gun,500,850,fixed_upgrade_price,160,basic_dps,Periodically deploys temporary attacking sentries.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/EngineerMonkey/EngineerMonkey-100.json
engineer_monkey_200,Engineer Monkey,200,top,2,Faster Engineering,400,1250,fixed_upgrade_price,550,basic_dps,"Increases the production speed of sentries, foam, and traps as applicable.",https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/EngineerMonkey/EngineerMonkey-200.json
engineer_monkey_300,Engineer Monkey,300,top,3,Sprockets,575,1825,fixed_upgrade_price,1850,summoner,Increases the firing speed of the Engineer and sentries.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/EngineerMonkey/EngineerMonkey-300.json
engineer_monkey_400,Engineer Monkey,400,top,4,Sentry Expert,2500,4325,fixed_upgrade_price,9500,summoner,Produces several specialized sentry types.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/EngineerMonkey/EngineerMonkey-400.json
engineer_monkey_500,Engineer Monkey,500,top,5,Sentry Champion,32000,36325,fixed_upgrade_price,30000,summoner,Produces stronger unstable sentries that explode when their deployment ends.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/EngineerMonkey/EngineerMonkey-500.json
engineer_monkey_010,Engineer Monkey,010,middle,1,Larger Service Area,250,600,fixed_upgrade_price,170,basic_dps,Increases attack and deployment range.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/EngineerMonkey/EngineerMonkey-010.json
engineer_monkey_020,Engineer Monkey,020,middle,2,Deconstruction,350,950,fixed_upgrade_price,500,basic_dps,Adds damage against Fortified and MOAB-class targets.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/EngineerMonkey/EngineerMonkey-020.json
engineer_monkey_030,Engineer Monkey,030,middle,3,Cleansing Foam,900,1850,fixed_upgrade_price,2000,support,Places foam that removes Camo and Regrow and can destroy Lead layers.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/EngineerMonkey/EngineerMonkey-030.json
engineer_monkey_040,Engineer Monkey,040,middle,4,Overclock,13500,15350,fixed_upgrade_price,14000,support,Adds a targeted temporary attack-speed boost ability.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/EngineerMonkey/EngineerMonkey-040.json
engineer_monkey_050,Engineer Monkey,050,middle,5,Ultraboost,72000,87350,fixed_upgrade_price,35000,support,Adds a permanent stacking boost to the Overclock effect.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/EngineerMonkey/EngineerMonkey-050.json
engineer_monkey_001,Engineer Monkey,001,bottom,1,Oversize Nails,450,800,fixed_upgrade_price,150,basic_dps,Increases nail pierce and allows Frozen popping; improves compatible secondary attacks.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/EngineerMonkey/EngineerMonkey-001.json
engineer_monkey_002,Engineer Monkey,002,bottom,2,Pin,220,1020,fixed_upgrade_price,500,basic_dps,Nails can temporarily immobilize ordinary Bloons.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/EngineerMonkey/EngineerMonkey-002.json
engineer_monkey_003,Engineer Monkey,003,bottom,3,Double Gun,450,1470,fixed_upgrade_price,1800,basic_dps,Adds a second nail gun.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/EngineerMonkey/EngineerMonkey-003.json
engineer_monkey_004,Engineer Monkey,004,bottom,4,Bloon Trap,3600,5070,fixed_upgrade_price,11000,economy,Deploys a trap that captures ordinary Bloons and pays cash when collected.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/EngineerMonkey/EngineerMonkey-004.json
engineer_monkey_005,Engineer Monkey,005,bottom,5,XXXL Trap,45000,50070,fixed_upgrade_price,40000,economy,Deploys larger traps that can capture eligible MOAB-class targets.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/EngineerMonkey/EngineerMonkey-005.json
beast_handler_100,Beast Handler,100,top,1,Piranha,160,410,fixed_upgrade_price,250,basic_dps,Commands an aquatic beast; requires nearby water.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/BeastHandler/BeastHandler-100.json
beast_handler_200,Beast Handler,200,top,2,Barracuda,810,1220,fixed_upgrade_price,500,basic_dps,Improves the aquatic beast and adds knockback.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/BeastHandler/BeastHandler-200.json
beast_handler_300,Beast Handler,300,top,3,Great White,2010,3230,fixed_upgrade_price,1000,tank_killer,Adds a stronger aquatic predator; sufficiently high Beast Power permits grabbing smaller MOAB-class targets.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/BeastHandler/BeastHandler-300.json
beast_handler_400,Beast Handler,400,top,4,Orca,12500,15730,fixed_upgrade_price,4250,tank_killer,Adds a larger aquatic predator; its capabilities scale with Beast Power.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/BeastHandler/BeastHandler-400.json
beast_handler_500,Beast Handler,500,top,5,Megalodon,45000,60730,fixed_upgrade_price,100000,tank_killer,Adds the strongest aquatic beast and requires support from three other Orca handlers.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/BeastHandler/BeastHandler-500.json
beast_handler_010,Beast Handler,010,middle,1,Microraptor,175,425,fixed_upgrade_price,250,basic_dps,Commands a small land dinosaur.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/BeastHandler/BeastHandler-010.json
beast_handler_020,Beast Handler,020,middle,2,Adasaurus,830,1255,fixed_upgrade_price,500,basic_dps,Improves the dinosaur and permits Lead damage.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/BeastHandler/BeastHandler-020.json
beast_handler_030,Beast Handler,030,middle,3,Velociraptor,2065,3320,fixed_upgrade_price,1000,splash,Adds a larger dinosaur with bonus damage against stunned targets.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/BeastHandler/BeastHandler-030.json
beast_handler_040,Beast Handler,040,middle,4,Tyrannosaurus Rex,9500,12820,fixed_upgrade_price,5000,splash,Adds a powerful dinosaur and the T-Rex Stomp ability.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/BeastHandler/BeastHandler-040.json
beast_handler_050,Beast Handler,050,middle,5,Giganotosaurus,60000,72820,fixed_upgrade_price,90000,splash,Strengthens the dinosaur and stomp; requires support from three other Tyrannosaurus Rex handlers.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/BeastHandler/BeastHandler-050.json
beast_handler_001,Beast Handler,001,bottom,1,Gyrfalcon,190,440,fixed_upgrade_price,250,basic_dps,Commands a bird that carries ordinary Bloons back along the track.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/BeastHandler/BeastHandler-001.json
beast_handler_002,Beast Handler,002,bottom,2,Horned Owl,860,1300,fixed_upgrade_price,550,basic_dps,Improves the bird and adds Camo and Ceramic handling.,https://raw.githubusercontent.com/hemisemidemipresent/cyberquincy/master/jsons/costs.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/textTable.json,https://raw.githubusercontent.com/Btd6ModHelper/btd6-game-data/main/Towers/BeastHandler/BeastHandler-002.json
